Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.02;04.36.17;[ExportAsciiTask];ERROR;No runline found.;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;10.15.43;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.15.43;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.15.50;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.15.50;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.15.56;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.15.56;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.16.01;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.16.01;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.16.07;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.16.07;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.16.13;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.16.13;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.16.20;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.16.20;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;10.23.38;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.23.38;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.23.44;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.23.44;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.23.50;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.23.50;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.23.56;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.23.56;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.24.03;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.24.03;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.24.09;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.24.09;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;10.33.48;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.33.48;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.33.54;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.33.54;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.34.01;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.34.01;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.34.07;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.34.07;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.34.13;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.34.13;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.34.20;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.34.20;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.34.26;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.34.26;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;10.43.39;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.43.39;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.43.46;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.43.46;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.43.52;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.43.52;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.43.58;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.43.58;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.44.05;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.44.05;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.44.11;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.44.11;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.44.19;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.44.19;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;10.44.25;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;10.44.25;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;10.50.38;[ExportAsciiTask];ERROR;No runline found.;;
